Name,Address,Bing Maps URL,Latitude,Longitude,Phone,pincode,City,District
Ali Clinical Laboratory,"Thana Chowk, THQ Hospital Road, Bhalwal, 40410, Pakistan, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.29828643798828%7E72.8709487915039&lvl=17.0&q=Ali%20Clinical%20Laboratory%20%2C%20Thana%20Chowk%2C%20THQ%20Hospital%20Road%2C%20Bhalwal%2C%2040410%2C%20Pakistan%2C%20Thane%2C%20Maharashtra%20401107,19.29828644,72.87094879,,401107,Mira Bhayandar,Thane
Ankur Health Care,"Gcc Club Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.283639907836914%7E72.87582397460938&lvl=17.0&q=Ankur%20Health%20Care%20%2C%20Gcc%20Club%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28363991,72.87582397,088975 40963,401107,Mira Bhayandar,Thane
Samartha IVF,"Shop 102, Ashadeep CHS, opp. Vijay Sales, Mira Bhayandar Road, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.28144645690918%7E72.87477111816406&lvl=17.0&q=Samartha%20IVF%20%2C%20Shop%20102%2C%20Ashadeep%20CHS%2C%20opp.%20Vijay%20Sales%2C%20Mira%20Bhayandar%20Road%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28144646,72.87477112,097688 84433,401107,Mira Bhayandar,Thane
Disha Clinic,"Shop Number 13, Ritu Paradise, GCC Club Road, Mira Bhayandar Rd 401107",https://www.bing.com/maps?cp=19.282926559448242%7E72.87621307373047&lvl=17.0&q=Disha%20Clinic%20%2C%20Shop%20Number%2013%2C%20Ritu%20Paradise%2C%20GCC%20Club%20Road%2C%20Mira%20Bhayandar%20Rd%20401107,19.28292656,72.87621307,096190 55166,401107,Mira Bhayandar,Thane
R.S Clinic,"Gaurav Enclave Road, Mira Road, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.28733253479004%7E72.87872314453125&lvl=17.0&q=R.S%20Clinic%20%2C%20Gaurav%20Enclave%20Road%2C%20Mira%20Road%2C%20Mumbai%2C%20Maharashtra%20401107,19.28733253,72.87872314,093247 50614,401107,Mira Bhayandar,Thane
Vasudha Clinic,"Gaurav Residency Wing-B/c/d/e, Kanakia Road, Mira Bhayandar, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.289575576782227%7E72.87654876708984&lvl=17.0&q=Vasudha%20Clinic%20%2C%20Gaurav%20Residency%20Wing-B%2Fc%2Fd%2Fe%2C%20Kanakia%20Road%2C%20Mira%20Bhayandar%2C%20Mumbai%2C%20Maharashtra%20401107,19.28957558,72.87654877,099878 85711,401107,Mira Bhayandar,Thane
Ronak Medical,"Shiv Puja, Shop NO 11, Ground Floor, Shanti Park, Bhayander East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.280603408813477%7E72.86722564697266&lvl=17.0&q=Ronak%20Medical%20%2C%20Shiv%20Puja%2C%20Shop%20NO%2011%2C%20Ground%20Floor%2C%20Shanti%20Park%2C%20Bhayander%20East%2C%20Thane%2C%20Maharashtra%20401107,19.28060341,72.86722565,082868 62866,401107,Mira Bhayandar,Thane
Shri Surabhi Clinic,"Gcc Club Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.2827205657959%7E72.87661743164062&lvl=17.0&q=Shri%20Surabhi%20Clinic%20%2C%20Gcc%20Club%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28272057,72.87661743,098695 73009,401107,Mira Bhayandar,Thane
Sai Baba Clinic,"Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.279151916503906%7E72.88141632080078&lvl=17.0&q=Sai%20Baba%20Clinic%20%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27915192,72.88141632,098923 26464,401107,Mira Bhayandar,Thane
Sai Kripa Clinic,"Laxmi Park Kanakia Road Mira Road East, Mumbai 401105",https://www.bing.com/maps?cp=19.277572631835938%7E72.87840270996094&lvl=17.0&q=Sai%20Kripa%20Clinic%20%2C%20Laxmi%20Park%20Kanakia%20Road%20Mira%20Road%20East%2C%20Mumbai%20401105,19.27757263,72.87840271,076780 99220,401105,Mira Bhayandar,Thane
Mallika Health Clinic,"Shop NO. 31 Hubtown Gardenia, Mira Road Phase 2, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.284873962402344%7E72.87693786621094&lvl=17.0&q=Mallika%20Health%20Clinic%20%2C%20Shop%20NO.%2031%20Hubtown%20Gardenia%2C%20Mira%20Road%20Phase%202%2C%20Thane%2C%20Maharashtra%20401107,19.28487396,72.87693787,075060 69904,401107,Mira Bhayandar,Thane
Ashish Hospital,"C\104, 105, 106, Manshi Classic Chsl, Kashigaon, Beside Sai Krupa Complex, Kashimira, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.272165298461914%7E72.88614654541016&lvl=17.0&q=Ashish%20Hospital%20%2C%20C%5C104%2C%20105%2C%20106%2C%20Manshi%20Classic%20Chsl%2C%20Kashigaon%2C%20Beside%20Sai%20Krupa%20Complex%2C%20Kashimira%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.2721653,72.88614655,098192 50565,401107,Mira Bhayandar,Thane
Laxmi Medical and General Stores,"Rajshree Shopping Center, Shop NO 1 AND 2, Fish Market, OPP, Surbhi Hotel, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.276411056518555%7E72.87445068359375&lvl=17.0&q=Laxmi%20Medical%20and%20General%20Stores%20%2C%20Rajshree%20Shopping%20Center%2C%20Shop%20NO%201%20AND%202%2C%20Fish%20Market%2C%20OPP%2C%20Surbhi%20Hotel%2C%20Thane%2C%20Maharashtra%20401107,19.27641106,72.87445068,022 2812 9865,401107,Mira Bhayandar,Thane
Madina Clinic,"Ahsish Hospital Multispeciality, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.273378372192383%7E72.8905029296875&lvl=17.0&q=Madina%20Clinic%20%2C%20Ahsish%20Hospital%20Multispeciality%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27337837,72.89050293,,401107,Mira Bhayandar,Thane
Sant Krupa Clinic,"Gcc Club Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.28317642211914%7E72.87599182128906&lvl=17.0&q=Sant%20Krupa%20Clinic%20%2C%20Gcc%20Club%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.28317642,72.87599182,098197 63454,401107,Mira Bhayandar,Thane
Shiv Ayurvedic,"8/9, Shanti Plaza, Shanti Park, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.282230377197266%7E72.8734359741211&lvl=17.0&q=Shiv%20Ayurvedic%20%2C%208%2F9%2C%20Shanti%20Plaza%2C%20Shanti%20Park%2C%20Mumbai%2C%20Maharashtra%20401107,19.28223038,72.87343597,095940 43170,401107,Mira Bhayandar,Thane
Shyam Eye&General Hospital,"Bunglow No.3, Gaurav Row House B/h. G.c.c.Club, Rashmi Mangal Nagar, Gaurav Sankalp, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.28519058227539%7E72.88037109375&lvl=17.0&q=Shyam%20Eye%26General%20Hospital%20%2C%20Bunglow%20No.3%2C%20Gaurav%20Row%20House%20B%2Fh.%20G.c.c.Club%2C%20Rashmi%20Mangal%20Nagar%2C%20Gaurav%20Sankalp%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28519058,72.88037109,088980 06633,401107,Mira Bhayandar,Thane
Samartha IVF Center,"102 Mira Bhayander Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.27953338623047%7E72.88452911376953&lvl=17.0&q=Samartha%20IVF%20Center%20%2C%20102%20Mira%20Bhayander%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27953339,72.88452911,097688 84433,401107,Mira Bhayandar,Thane
Ashirwad Medical,"Shop NO-5, Western Express Highway, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.26795768737793%7E72.8795394897461&lvl=17.0&q=Ashirwad%20Medical%20%2C%20Shop%20NO-5%2C%20Western%20Express%20Highway%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.26795769,72.87953949,,401107,Mira Bhayandar,Thane
Sai Medical,"Building NO-1 Shweta Residency, Shop NO 12, B Wing, Ground Floor, Ramdev Park Road, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.26450538635254%7E72.87994384765625&lvl=17.0&q=Sai%20Medical%20%2C%20Building%20NO-1%20Shweta%20Residency%2C%20Shop%20NO%2012%2C%20B%20Wing%2C%20Ground%20Floor%2C%20Ramdev%20Park%20Road%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.26450539,72.87994385,,401107,Mira Bhayandar,Thane
Sushrut Clinic,"St Xaviers School Road, R D Memorial High School, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.2705020904541%7E72.88998413085938&lvl=17.0&q=Sushrut%20Clinic%20%2C%20St%20Xaviers%20School%20Road%2C%20R%20D%20Memorial%20High%20School%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27050209,72.88998413,,401107,Mira Bhayandar,Thane
Sai Baba HOSPITAL,"Western Express Highway, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.27030372619629%7E72.8792953491211&lvl=17.0&q=Sai%20Baba%20HOSPITAL%20%2C%20Western%20Express%20Highway%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27030373,72.87929535,,401107,Mira Bhayandar,Thane
Ashwini Medical and General Store,"Mira Road, Mumbai, Maharashtra 401104",https://www.bing.com/maps?cp=19.269763946533203%7E72.87865447998047&lvl=17.0&q=Ashwini%20Medical%20and%20General%20Store%20%2C%20Mira%20Road%2C%20Mumbai%2C%20Maharashtra%20401104,19.26976395,72.87865448,090297 47996,401104,Mira Bhayandar,Thane
Shiv Medical and General Store,"AMI Drasti, SH-07, Ground Floor, Mumbai Suburban, S V Road, OPP, Manav Kalyan Kendra, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.25212287902832%7E72.87335205078125&lvl=17.0&q=Shiv%20Medical%20and%20General%20Store%20%2C%20AMI%20Drasti%2C%20SH-07%2C%20Ground%20Floor%2C%20Mumbai%20Suburban%2C%20S%20V%20Road%2C%20OPP%2C%20Manav%20Kalyan%20Kendra%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25212288,72.87335205,098197 79341,400068,Dahisar,Mumbai
City Medical and General Stores,"Shop No \ 06, Shree Chintamani Nagar Chs Ltd, Ashok Van, Dahisar, Shiv Vallabh Road, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.242061614990234%7E72.86695098876953&lvl=17.0&q=City%20Medical%20and%20General%20Stores%20%2C%20Shop%20No%20%5C%2006%2C%20Shree%20Chintamani%20Nagar%20Chs%20Ltd%2C%20Ashok%20Van%2C%20Dahisar%2C%20Shiv%20Vallabh%20Road%2C%20Mumbai%2C%20Maharashtra%20400068,19.24206161,72.86695099,084339 01567,400068,Dahisar,Mumbai
Kamal Medical&General Store,"Bheem Chsl, N L Complex, Shop NO AA003, Mumbai Suburban, Anand Nagar, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.260496139526367%7E72.8656234741211&lvl=17.0&q=Kamal%20Medical%26General%20Store%20%2C%20Bheem%20Chsl%2C%20N%20L%20Complex%2C%20Shop%20NO%20AA003%2C%20Mumbai%20Suburban%2C%20Anand%20Nagar%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.26049614,72.86562347,099300 48659,400068,Dahisar,Mumbai
Shrey Clinic,"Hanuman Mandir, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.2564754486084%7E72.87373352050781&lvl=17.0&q=Shrey%20Clinic%20%2C%20Hanuman%20Mandir%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25647545,72.87373352,,400068,Dahisar,Mumbai
Raj Medical & General Stores,"m h b Colony, 21/124, Ground Floor, s n Dube Road, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.2506103515625%7E72.86581420898438&lvl=17.0&q=Raj%20Medical%20%26%20General%20Stores%20%2C%20m%20h%20b%20Colony%2C%2021%2F124%2C%20Ground%20Floor%2C%20s%20n%20Dube%20Road%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25061035,72.86581421,,400068,Dahisar,Mumbai
Shree Medical and General Stores,"N G Park Bldg NO 5, 24B, Shiv Vallabh Cross Road, Rawalpada Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.242340087890625%7E72.8720474243164&lvl=17.0&q=Shree%20Medical%20and%20General%20Stores%20%2C%20N%20G%20Park%20Bldg%20NO%205%2C%2024B%2C%20Shiv%20Vallabh%20Cross%20Road%2C%20Rawalpada%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.24234009,72.87204742,,400068,Dahisar,Mumbai
Bhakti Vedanta Hospital,"Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.27001953125%7E72.87022399902344&lvl=17.0&q=Bhakti%20Vedanta%20Hospital%20%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27001953,72.870224,084001 46262,401107,Mira Bhayandar,Thane
Shree Sparsh Clinic,"Vinay Nagar Road, Shri Krishna Hospital, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.27919578552246%7E72.88190460205078&lvl=17.0&q=Shree%20Sparsh%20Clinic%20%2C%20Vinay%20Nagar%20Road%2C%20Shri%20Krishna%20Hospital%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27919579,72.8819046,,401107,Mira Bhayandar,Thane
Gayatri Medicos,"Shop NO 002/A NEW SAI Sristi, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.270936965942383%7E72.87861633300781&lvl=17.0&q=Gayatri%20Medicos%20%2C%20Shop%20NO%20002%2FA%20NEW%20SAI%20Sristi%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27093697,72.87861633,022 2855 3308,401107,Mira Bhayandar,Thane
"MAHESHWARAM SURGICALS (SURGICAL SUTURE in Mumbai, Diagnostic MATERIAL, in MUMBAI MIRA, BHAYANDAR,)","B Wing, Shop No 13, Sai Akruti Empire, Ramdev Park, Beside Woodland Hotel, Mira Road East, Mira Bhayandar, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.27953338623047%7E72.88452911376953&lvl=17.0&q=MAHESHWARAM%20SURGICALS%20(SURGICAL%20SUTURE%20in%20Mumbai%2C%20Diagnostic%20MATERIAL%2C%20in%20MUMBAI%20MIRA%2C%20BHAYANDAR%2C)%20%2C%20B%20Wing%2C%20Shop%20No%2013%2C%20Sai%20Akruti%20Empire%2C%20Ramdev%20Park%2C%20Beside%20Woodland%20Hotel%2C%20Mira%20Road%20East%2C%20Mira%20Bhayandar%2C%20Thane%2C%20Maharashtra%20401107,19.27953339,72.88452911,090043 75123,401107,Mira Bhayandar,Thane
Jai Ambe Hospital,"Om Shivdham Chs, Vaishali Nagar, s.p Road, Dahisar East, Mumbai -400068, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.270755767822266%7E72.87480163574219&lvl=17.0&q=Jai%20Ambe%20Hospital%20%2C%20Om%20Shivdham%20Chs%2C%20Vaishali%20Nagar%2C%20s.p%20Road%2C%20Dahisar%20East%2C%20Mumbai%20-400068%2C%20Thane%2C%20Maharashtra%20401107,19.27075577,72.87480164,088509 51153,401107,Mira Bhayandar,Thane
Chaitanya Welfare Charitable Trust,"1 Bhakti Vedanta Hospital, Shristi Mira, Thane, Maharashtra 401104",https://www.bing.com/maps?cp=19.262624740600586%7E72.87336730957031&lvl=17.0&q=Chaitanya%20Welfare%20Charitable%20Trust%20%2C%201%20Bhakti%20Vedanta%20Hospital%2C%20Shristi%20Mira%2C%20Thane%2C%20Maharashtra%20401104,19.26262474,72.87336731,022 2945 1409,401104,Mira Bhayandar,Thane
Ssp Health and You Private Limited,"Flat NO 604, Navgrah Bldg NO D-1-61 CHS LTD, Poonam Sagar Complex, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.271738052368164%7E72.87245178222656&lvl=17.0&q=Ssp%20Health%20and%20You%20Private%20Limited%20%2C%20Flat%20NO%20604%2C%20Navgrah%20Bldg%20NO%20D-1-61%20CHS%20LTD%2C%20Poonam%20Sagar%20Complex%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.27173805,72.87245178,086574 44015,401107,Mira Bhayandar,Thane
Citiustech Healthcare Technology,"1708, Bldg No 29, Db Ozone, W 6 Highway, Near Dahisar Cheak Naka, Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.26116180419922%7E72.8752670288086&lvl=17.0&q=Citiustech%20Healthcare%20Technology%20%2C%201708%2C%20Bldg%20No%2029%2C%20Db%20Ozone%2C%20W%206%20Highway%2C%20Near%20Dahisar%20Cheak%20Naka%2C%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.2611618,72.87526703,,401107,Mira Bhayandar,Thane
JYOTI CLINIC,"Suhasini Pawaskar Marg, Sanjeevani World School, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.252643585205078%7E72.87346649169922&lvl=17.0&q=JYOTI%20CLINIC%20%2C%20Suhasini%20Pawaskar%20Marg%2C%20Sanjeevani%20World%20School%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25264359,72.87346649,,400068,Dahisar,Mumbai
Shree Mahadev Medical and General Stores,"Shop NO-6, B-Wing, Krishna Appt, Halkara Complex, Chhatrapati Shivaji RD, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.254716873168945%7E72.86302185058594&lvl=17.0&q=Shree%20Mahadev%20Medical%20and%20General%20Stores%20%2C%20Shop%20NO-6%2C%20B-Wing%2C%20Krishna%20Appt%2C%20Halkara%20Complex%2C%20Chhatrapati%20Shivaji%20RD%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25471687,72.86302185,,400068,Dahisar,Mumbai
Nirmal Clinic,"St Nyaneshwar Chowk, Dahisar East, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.259485244750977%7E72.86148071289062&lvl=17.0&q=Nirmal%20Clinic%20%2C%20St%20Nyaneshwar%20Chowk%2C%20Dahisar%20East%2C%20Mumbai%2C%20Maharashtra%20400068,19.25948524,72.86148071,,400068,Dahisar,Mumbai
Inhalation Health,"201 Second Floor Bheem AA N L Complex, Dahisar (East), Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.26134490966797%7E72.86578369140625&lvl=17.0&q=Inhalation%20Health%20%2C%20201%20Second%20Floor%20Bheem%20AA%20N%20L%20Complex%2C%20Dahisar%20(East)%2C%20Mumbai%2C%20Maharashtra%20400068,19.26134491,72.86578369,091670 12313,400068,Dahisar,Mumbai
Pratham Medisurge,"Shop No.11, Rubi Complex, Dahisar, Harishankar Joshi Marg Road, Mumbai, Maharashtra 400068",https://www.bing.com/maps?cp=19.26021385192871%7E72.86530303955078&lvl=17.0&q=Pratham%20Medisurge%20%2C%20Shop%20No.11%2C%20Rubi%20Complex%2C%20Dahisar%2C%20Harishankar%20Joshi%20Marg%20Road%2C%20Mumbai%2C%20Maharashtra%20400068,19.26021385,72.86530304,,400068,Dahisar,Mumbai
Kevalya Hospital,"615 MIDC Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.269826889038086%7E72.95616149902344&lvl=17.0&q=Kevalya%20Hospital%20%2C%20615%20MIDC%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.26982689,72.9561615,093218 00939,401107,Mira Bhayandar,Thane
Sanjay Medical and General Stores,"Shop NO 11, B 22, Shanti Nagar, Sector 7, OPP SEC 8, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.28090476989746%7E72.86239624023438&lvl=17.0&q=Sanjay%20Medical%20and%20General%20Stores%20%2C%20Shop%20NO%2011%2C%20B%2022%2C%20Shanti%20Nagar%2C%20Sector%207%2C%20OPP%20SEC%208%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28090477,72.86239624,022 2855 2981,401107,Mira Bhayandar,Thane
Garg's Dental&Medical Care,"Flat 001, bld. B-3 Gurukripa CHS, Sector 6, Shantinagar, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.280864715576172%7E72.86400604248047&lvl=17.0&q=Garg's%20Dental%26Medical%20Care%20%2C%20Flat%20001%2C%20bld.%20B-3%20Gurukripa%20CHS%2C%20Sector%206%2C%20Shantinagar%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.28086472,72.86400604,022 2811 3495,401107,Mira Bhayandar,Thane
Mahipal Medical & General Stores,"A-9/001 A-9/001, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.276504516601562%7E72.85953521728516&lvl=17.0&q=Mahipal%20Medical%20%26%20General%20Stores%20%2C%20A-9%2F001%20A-9%2F001%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27650452,72.85953522,022 2810 6035,401107,Mira Bhayandar,Thane
Shivam Clinic,"3, Satsung 3, Lanadmrk: Poonam Sagar Complex, Mumbai 401107",https://www.bing.com/maps?cp=19.272968292236328%7E72.86226654052734&lvl=17.0&q=Shivam%20Clinic%20%2C%203%2C%20Satsung%203%2C%20Lanadmrk%3A%20Poonam%20Sagar%20Complex%2C%20Mumbai%20401107,19.27296829,72.86226654,099202 17172,401107,Mira Bhayandar,Thane
Dr Kiran M Mistry Clinic,"C-7/001, Sector 4, Pralhad, Landmark: Shanti Nagar, Mumbai, Mumbai 401107",https://www.bing.com/maps?cp=19.280200958251953%7E72.86046600341797&lvl=17.0&q=Dr%20Kiran%20M%20Mistry%20Clinic%20%2C%20C-7%2F001%2C%20Sector%204%2C%20Pralhad%2C%20Landmark%3A%20Shanti%20Nagar%2C%20Mumbai%2C%20Mumbai%20401107,19.28020096,72.860466,099201 84400,401107,Mira Bhayandar,Thane
Diagnostic Centre,"17-19 Ratnadeep Building, Bhayandar B - Wing, Thane, Maharashtra 401105",https://www.bing.com/maps?cp=19.308401107788086%7E72.85869598388672&lvl=17.0&q=Diagnostic%20Centre%20%2C%2017-19%20Ratnadeep%20Building%2C%20Bhayandar%20B%20-%20Wing%2C%20Thane%2C%20Maharashtra%20401105,19.30840111,72.85869598,093204 79900,401105,Mira Bhayandar,Thane
Swamin Lifecare,"Shop NO 10 A 14 Shanti Vihar CHS LTD Opposite Sector NO 2, Shanti Nagar Mira Road East, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.279356002807617%7E72.85873413085938&lvl=17.0&q=Swamin%20Lifecare%20%2C%20Shop%20NO%2010%20A%2014%20Shanti%20Vihar%20CHS%20LTD%20Opposite%20Sector%20NO%202%2C%20Shanti%20Nagar%20Mira%20Road%20East%2C%20Thane%2C%20Maharashtra%20401107,19.279356,72.85873413,,401107,Mira Bhayandar,Thane
Vinay Ayurved and General Store,"Room NO. K/326 Madavi Pada, Near Boss Office Masecha Pada Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.2797794342041%7E72.85918426513672&lvl=17.0&q=Vinay%20Ayurved%20and%20General%20Store%20%2C%20Room%20NO.%20K%2F326%20Madavi%20Pada%2C%20Near%20Boss%20Office%20Masecha%20Pada%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27977943,72.85918427,099694 35187,401107,Mira Bhayandar,Thane
Hazra Clinic,"13 Kasam Tower, Naya Nagar Nr Police Stn, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.285316467285156%7E72.85596466064453&lvl=17.0&q=Hazra%20Clinic%20%2C%2013%20Kasam%20Tower%2C%20Naya%20Nagar%20Nr%20Police%20Stn%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28531647,72.85596466,022 2855 5497,401107,Mira Bhayandar,Thane
"Infinite Vision Care - Eye Hospital Mira road, Dr Shaila l Cataract l Lasik | Cornea in Mira road","301 Raj Oaks, Shanti Park, Near don Bosco School, Mtnl Road, Mira Road East, Thane 401107, Mira Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.281578063964844%7E72.86825561523438&lvl=17.0&q=Infinite%20Vision%20Care%20-%20Eye%20Hospital%20Mira%20road%2C%20Dr%20Shaila%20l%20Cataract%20l%20Lasik%20%7C%20Cornea%20in%20Mira%20road%20%2C%20301%20Raj%20Oaks%2C%20Shanti%20Park%2C%20Near%20don%20Bosco%20School%2C%20Mtnl%20Road%2C%20Mira%20Road%20East%2C%20Thane%20401107%2C%20Mira%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.28157806,72.86825562,073044 24900,401107,Mira Bhayandar,Thane
V CARE SURGICAL,"Mira Kutir Society Silver Park Road, Thane, Maharashtra 401107",https://www.bing.com/maps?cp=19.27899932861328%7E72.86920166015625&lvl=17.0&q=V%20CARE%20SURGICAL%20%2C%20Mira%20Kutir%20Society%20Silver%20Park%20Road%2C%20Thane%2C%20Maharashtra%20401107,19.27899933,72.86920166,091374 44760,401107,Mira Bhayandar,Thane
Dr Umesh R Pandey Clinic,"5A/1, Allahabad Bank Mira Road East Branch, Shanti Vihar, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.272764205932617%7E72.86299896240234&lvl=17.0&q=Dr%20Umesh%20R%20Pandey%20Clinic%20%2C%205A%2F1%2C%20Allahabad%20Bank%20Mira%20Road%20East%20Branch%2C%20Shanti%20Vihar%2C%20Mumbai%2C%20Maharashtra%20401107,19.27276421,72.86299896,098198 98321,401107,Mira Bhayandar,Thane
Dr S a Jamal Clinic,"7, Shanti Path Road, Little Flower Chowk, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.279094696044922%7E72.86840057373047&lvl=17.0&q=Dr%20S%20a%20Jamal%20Clinic%20%2C%207%2C%20Shanti%20Path%20Road%2C%20Little%20Flower%20Chowk%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.2790947,72.86840057,,401107,Mira Bhayandar,Thane
Marediya Clinic,"St Xaviers High School Road, Mira Road East, Mumbai, Maharashtra 401107",https://www.bing.com/maps?cp=19.276765823364258%7E72.8696517944336&lvl=17.0&q=Marediya%20Clinic%20%2C%20St%20Xaviers%20High%20School%20Road%2C%20Mira%20Road%20East%2C%20Mumbai%2C%20Maharashtra%20401107,19.27676582,72.86965179,079774 33904,401107,Mira Bhayandar,Thane
Dr. Stuti Mehta,"10, Satsang-3 B, Navgrah Complex, Poonam Sagar Complex, Mira Road, Maharashtra 401107",https://www.bing.com/maps?cp=19.271526336669922%7E72.86308288574219&lvl=17.0&q=Dr.%20Stuti%20Mehta%20%2C%2010%2C%20Satsang-3%20B%2C%20Navgrah%20Complex%2C%20Poonam%20Sagar%20Complex%2C%20Mira%20Road%2C%20Maharashtra%20401107,19.27152634,72.86308289,079001 90278,401107,Mira Bhayandar,Thane
